date,ward_id,rainfall,temperature,humidity,aqi
2026-06-24,W006,38.24,32.3,57.25,102
2026-06-24,W007,101.52,26.67,65.05,91
2026-06-24,W008,30.77,30.01,69.21,79
2026-06-24,W009,18.0,24.28,82.9,129
2026-06-24,W010,55.7,29.6,70.26,215
2026-06-25,W001,108.68,26.02,64.54,57
2026-06-25,W002,31.01,32.04,78.05,95
2026-06-25,W003,77.32,24.42,80.29,250
2026-06-25,W004,2.39,32.6,57.94,204
2026-06-25,W005,35.76,24.64,88.43,143
2026-06-25,W006,80.6,32.86,68.89,235
2026-06-25,W007,101.13,26.36,74.98,178
2026-06-25,W008,111.95,29.22,84.01,248
2026-06-25,W009,111.79,26.52,85.96,110
2026-06-25,W010,71.98,31.73,65.97,199
2026-06-26,W001,88.47,32.06,81.04,158
2026-06-26,W002,26.16,25.07,62.49,120
2026-06-26,W003,52.74,26.54,75.63,175
2026-06-26,W004,64.02,31.0,58.95,189
2026-06-26,W005,50.85,30.83,88.72,250
2026-06-26,W006,112.44,27.63,80.05,128
2026-06-26,W007,2.53,33.67,76.2,239
2026-06-26,W008,79.47,33.41,79.17,221
2026-06-26,W009,28.76,29.53,65.82,229
2026-06-26,W010,43.54,32.12,59.27,110
2026-06-27,W001,102.92,27.88,86.84,150
2026-06-27,W002,111.3,33.18,65.53,243
2026-06-27,W003,28.26,26.1,86.16,162
2026-06-27,W004,75.76,32.79,81.84,154
2026-06-27,W005,94.72,26.74,57.8,249
2026-06-27,W006,112.86,28.71,69.45,135
2026-06-27,W007,86.09,32.77,83.71,91
2026-06-27,W008,83.82,29.06,67.31,204
2026-06-27,W009,87.51,29.48,66.44,227
2026-06-27,W010,3.28,24.52,77.46,211
2026-06-28,W001,53.21,30.41,55.11,101
2026-06-28,W002,75.4,27.14,57.88,90
2026-06-28,W003,29.95,31.14,81.87,216
2026-06-28,W004,91.58,32.47,79.0,131
2026-06-28,W005,54.18,32.74,59.67,94
2026-06-28,W006,82.5,32.27,82.98,100
2026-06-28,W007,10.13,27.68,68.77,146
2026-06-28,W008,113.37,32.84,62.86,55
2026-06-28,W009,110.77,30.47,76.93,72
2026-06-28,W010,116.9,25.98,79.54,93
2026-06-29,W001,5.97,30.18,76.01,88
2026-06-29,W002,10.69,27.68,88.15,80
2026-06-29,W003,1.69,29.26,82.07,166
2026-06-29,W004,99.27,28.94,62.86,102
2026-06-29,W005,22.87,32.62,82.37,123
2026-06-29,W006,89.57,27.82,70.1,102
2026-06-29,W007,72.01,33.95,64.9,223
2026-06-29,W008,22.72,25.8,82.74,57
2026-06-29,W009,34.82,26.62,76.62,113
2026-06-29,W010,44.36,30.84,71.04,52
2026-06-30,W001,56.27,32.71,89.1,151
2026-06-30,W002,82.42,31.13,79.8,238
2026-06-30,W003,71.66,24.73,74.49,63
2026-06-30,W004,39.94,26.35,86.79,205
2026-06-30,W005,112.72,33.67,75.94,241
2026-06-30,W006,97.18,24.05,72.66,147
2026-06-30,W007,36.3,27.95,67.98,193
2026-06-30,W008,4.93,25.79,60.95,176
2026-06-30,W009,111.64,32.78,59.62,131
2026-06-30,W010,85.23,28.33,64.11,130
