pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
5161044,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7081352,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
8386719,2,9,2,2,2,1,2,0,2,0,0,1,1,3,0,0
4172987,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3407357,2,9,1,1,2,1,2,1,4,1,0,1,1,1,0,0
1272899,2,9,1,1,2,1,2,1,4,1,1,1,3,3,0,0
1812972,2,9,1,1,2,1,2,1,5,0,0,1,1,0,0,0
3449581,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2599665,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2804283,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1321284,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9325226,2,9,1,1,2,1,2,1,8,0,0,1,1,0,0,0
7769298,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3810429,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9752445,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6534224,2,9,2,2,2,2,2,0,0,0,0,1,1,1,0,0
9326075,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
1681253,2,9,1,1,2,1,2,0,3,0,0,1,1,4,0,0
3532771,2,9,2,2,2,1,2,0,3,0,0,1,1,1,0,0
4736121,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5682490,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3139018,2,9,1,1,2,1,2,1,4,1,1,1,1,6,0,0
4698011,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7904808,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2130844,2,9,1,2,2,1,2,0,3,0,0,1,1,5,239933,239933
9622244,2,9,1,2,2,1,1,0,2,0,0,1,1,3,0,0
8041953,2,9,1,1,2,1,2,2,4,0,0,1,1,3,132198,132198
8425570,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7358721,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6201621,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6098581,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1834114,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4056858,0,9,2,2,2,2,2,1,4,2,2,9,1,0,0,0
1925133,2,9,1,1,2,1,2,0,6,1,0,1,1,1,0,0
4730503,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9351213,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9946473,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6378199,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3078795,2,9,2,1,2,1,2,0,2,0,0,1,9,5,46172,45042
8243790,0,9,2,2,2,2,2,1,4,1,1,9,2,0,254857,254857
5553781,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6841595,2,9,2,2,2,1,2,0,0,0,0,1,1,5,0,0
1105893,2,9,2,2,2,1,2,1,2,0,0,1,1,5,0,0
8617020,2,9,2,1,2,1,2,1,4,0,0,1,1,0,0,0
6946033,0,9,2,2,2,2,2,1,2,4,2,1,1,0,0,0
9016906,2,9,1,2,2,1,2,2,4,0,0,1,1,4,0,0
4207748,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7296914,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
2553414,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7388367,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4395480,2,9,2,1,2,2,2,1,2,1,0,1,1,0,0,0
4816091,1,9,2,1,2,1,2,2,5,1,1,1,1,5,0,0
3363836,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
7714325,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2908908,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6019570,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6514387,2,9,2,1,2,1,2,0,0,0,0,1,1,3,0,0
1605466,2,9,2,1,2,1,2,1,2,0,1,1,1,4,74790,74790
5712954,2,9,2,2,2,1,2,0,10,1,0,1,3,0,0,0
2418886,2,9,1,2,2,2,1,0,0,0,0,1,3,0,0,0
7205814,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5371954,2,9,2,2,2,2,2,0,2,0,0,1,2,5,0,0
4807308,0,9,2,2,2,1,2,0,4,0,0,1,1,9,0,0
2393991,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2451206,0,9,2,2,2,2,2,0,1,0,0,1,1,4,0,0
8810251,0,9,2,2,2,2,2,0,1,0,0,9,1,0,0,0
4899460,2,9,2,1,2,1,2,0,8,1,0,1,3,3,0,0
5133716,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5979266,2,9,2,1,2,1,2,4,8,0,0,1,1,4,0,0
1324530,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
3351928,2,9,1,1,2,1,2,0,2,0,0,1,1,4,0,0
3179082,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5805304,2,9,2,2,2,1,2,0,4,1,0,1,1,2,0,0
9083962,0,9,2,2,2,1,2,0,0,0,0,1,1,0,19447,15673
5633129,2,9,2,1,2,1,2,0,5,0,0,1,1,6,0,0
8628395,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9693823,2,9,2,1,2,1,2,0,2,0,0,1,1,1,0,0
6264889,2,9,2,2,2,1,2,0,4,0,0,1,3,4,0,0
7296720,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7354094,2,9,2,1,2,1,2,0,2,0,0,1,1,8,0,0
2139723,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6612978,2,9,2,2,2,1,2,0,7,2,0,1,1,0,0,0
1849644,2,9,2,2,2,1,2,0,3,1,1,1,1,1,0,0
8270988,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5808655,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6222106,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3891269,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6024023,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6130490,2,9,1,1,2,1,2,0,4,0,0,1,1,4,132540,132540
2786080,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2811298,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5937679,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7070732,0,9,1,2,2,1,2,2,4,1,1,1,1,4,0,0
6821944,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8454927,0,9,2,2,2,2,2,0,6,2,1,9,1,0,0,0
7647988,2,9,2,1,2,1,2,0,2,0,0,1,1,1,0,0
9541878,2,9,2,1,2,1,2,0,2,0,0,1,3,4,0,0
9606036,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6065102,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1366705,2,9,2,2,2,1,2,0,0,0,0,1,3,0,0,0
2159544,2,9,2,2,2,2,2,0,1,0,1,1,1,0,0,0
7044773,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
9631471,0,9,1,2,2,2,2,0,0,0,0,1,1,0,0,0
9192259,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4564187,2,9,1,2,2,1,2,0,2,0,0,1,1,0,0,0
9918267,2,9,1,1,2,1,2,0,2,0,0,1,1,2,0,0
5334335,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8666817,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4401435,0,9,2,2,2,2,2,0,1,0,0,9,1,2,102073,102073
1875555,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
2846175,2,9,1,1,2,1,2,0,4,0,0,1,1,3,226651,226651
2730580,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9859896,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1884260,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7133447,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6107887,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5515229,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8712603,2,9,2,1,2,1,2,0,2,0,0,1,3,2,0,0
6851636,2,9,2,1,2,1,2,1,3,0,0,1,1,4,0,0
9258275,2,9,1,1,2,1,2,0,3,0,0,1,1,4,0,0
3513525,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7844507,2,9,1,2,2,1,2,0,3,0,0,1,1,6,0,0
8637726,2,9,2,2,2,2,2,1,1,0,0,1,2,0,0,0
9279104,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9927326,2,9,2,1,2,1,2,0,1,0,0,1,1,2,0,0
6968838,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7371715,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1222548,0,9,2,2,2,2,2,1,2,1,0,1,1,6,0,0
8182865,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8248202,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
6691996,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3250249,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5558815,2,9,2,2,2,1,2,3,3,1,1,1,3,4,0,0
2315021,2,9,1,2,2,2,2,0,2,0,0,1,1,0,0,0
1726283,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7453562,2,9,1,1,2,1,2,1,3,0,0,1,1,4,0,0
1600411,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6424976,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5200086,0,9,2,2,2,2,2,0,5,0,0,9,2,0,0,0
1299884,2,9,2,2,2,1,2,2,2,1,0,1,1,3,0,0
3915937,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6384541,2,9,2,2,2,1,1,0,4,0,0,1,2,0,0,0
4048933,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8983550,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4173596,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5990930,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6738109,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9961517,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9897836,2,9,2,2,2,2,2,1,2,0,0,1,1,0,0,0
9772203,0,9,2,2,2,1,2,1,4,0,0,1,1,0,0,0
1756195,0,9,1,2,2,2,2,0,1,0,0,9,2,0,0,0
4755429,0,9,2,2,2,2,2,1,4,2,0,1,1,0,0,0
9116342,0,9,2,2,2,1,2,2,2,1,1,1,3,0,0,0
9484403,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9569069,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4025049,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8549916,2,9,2,2,2,1,2,1,12,0,0,1,3,0,0,0
4916070,2,9,1,2,2,1,2,2,2,1,1,1,2,0,0,0
9500217,2,9,1,1,2,1,2,3,5,1,0,1,1,4,0,0
5918470,2,9,2,1,2,1,2,2,4,1,0,1,1,0,0,0
9141585,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3321446,0,9,2,2,2,2,2,0,1,0,0,1,3,0,0,0
5421240,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
1385891,0,9,2,2,2,2,2,2,4,8,0,9,1,4,0,0
2453399,2,9,2,2,2,2,2,0,0,0,0,1,3,0,0,0
2985256,0,9,1,2,2,1,2,0,1,0,0,1,1,4,0,0
4539581,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1589117,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8145014,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
8628893,0,9,2,2,2,1,2,0,4,0,0,1,1,0,0,0
6989939,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8861350,2,9,1,1,2,1,2,1,3,2,0,1,1,6,0,0
5245765,2,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
3497719,2,9,2,1,2,1,2,0,2,0,0,1,3,4,0,0
7273163,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6694261,2,9,1,1,2,1,2,1,2,0,0,1,1,3,0,0
8987046,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1448835,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8800694,2,9,2,1,2,1,2,0,5,1,0,1,1,4,0,0
1096557,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7530233,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2690736,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9221961,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6677541,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3479996,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3937615,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9835977,2,9,2,2,2,1,2,1,3,1,0,1,1,1,0,0
8461470,2,9,2,1,2,1,2,0,3,1,0,1,1,3,58745,57700
8181729,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9766666,0,9,2,2,2,1,2,0,3,0,0,1,1,0,0,0
7418339,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1819800,0,9,2,2,2,2,2,1,1,1,0,1,1,0,0,0
3105657,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1044270,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9518808,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2262738,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6694053,0,9,2,2,2,2,2,0,2,0,0,1,1,4,0,0
2679548,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6078137,0,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
5214670,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6837066,2,9,2,1,2,1,2,0,2,0,0,1,3,0,0,0
4181334,2,9,1,1,2,1,2,1,2,1,0,1,3,6,0,0
5576747,2,9,1,1,2,1,2,1,1,0,0,1,1,1,0,0
2338519,2,9,2,1,2,1,2,0,2,0,0,1,1,2,275364,250364
3440865,2,9,2,1,2,1,2,0,3,1,0,1,1,2,143475,0
4941872,2,9,2,2,2,1,2,1,1,1,0,1,1,3,40514248,40514248
7484403,2,9,1,1,2,2,2,0,5,2,1,1,1,2,0,0
1443315,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1916086,0,9,2,2,2,1,2,0,1,2,0,1,1,1,0,0
5494437,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
6904213,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9093274,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8911852,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8718007,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2983983,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6958268,2,9,2,2,2,1,2,2,0,0,0,1,3,0,0,0
8908319,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8298036,0,9,2,2,2,1,1,0,3,0,0,1,1,0,0,0
7009176,2,9,2,1,1,1,1,2,1,1,0,1,1,0,0,0
7211109,2,9,1,2,2,1,2,0,0,0,0,1,3,4,0,0
9071964,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
3583144,2,9,1,2,2,1,2,0,2,0,0,1,1,6,0,0
3942420,2,9,2,1,2,1,2,0,2,0,0,1,1,9,0,0
6041348,2,9,2,1,2,1,2,1,1,1,0,1,1,9,0,0
9226616,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7832468,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3106115,0,9,2,2,2,2,2,0,0,0,0,1,1,4,0,0
9837348,2,9,1,2,2,1,2,0,3,1,0,1,1,2,0,0
6864193,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7177236,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4996170,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7050585,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1996598,0,9,2,2,2,2,2,4,4,0,0,9,1,0,0,0
5149374,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3169658,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8849908,2,9,2,1,1,1,1,2,2,1,1,1,3,0,0,0
4420234,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6324940,0,9,2,2,2,1,2,0,1,0,0,1,1,0,7999,7000
2207673,0,9,1,2,2,1,2,1,4,1,1,1,1,5,0,0
2655944,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5483392,0,9,2,2,2,2,2,2,2,2,1,2,2,0,0,0
9014984,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3636206,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1947905,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
5144803,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4884855,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2331923,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5553459,2,9,1,1,2,1,2,6,5,0,0,1,3,6,0,0
8512495,0,9,2,2,2,2,2,0,2,0,0,9,2,0,0,0
5432843,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3854770,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9888078,2,9,2,2,2,1,2,0,0,0,0,1,1,0,0,0
5524262,2,9,1,2,2,1,2,0,8,0,1,1,1,4,0,0
9663197,2,9,1,1,2,1,2,0,0,0,0,1,1,0,259302,259302
3064354,2,9,2,1,2,1,2,0,2,0,0,1,1,0,0,0
6507378,0,9,2,2,2,2,2,0,0,0,0,1,2,0,0,0
8449511,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2557110,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9524060,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3376416,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7374175,2,9,1,1,2,1,2,0,2,0,0,1,1,3,0,0
7135911,2,9,2,1,2,1,2,0,5,0,0,1,3,5,0,0
3047887,2,9,1,1,2,1,2,1,10,1,0,1,1,5,0,0
7078201,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1622585,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4125304,2,9,1,2,2,2,2,2,0,0,0,1,3,2,77003647,77003647
9896154,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
9720454,2,9,2,1,2,1,2,0,0,0,0,1,1,0,0,0
1091073,2,9,2,1,2,1,2,0,5,0,0,1,1,0,0,0
9020807,0,9,2,2,2,1,2,0,0,0,0,1,1,4,0,0
3200938,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2903863,0,9,2,2,2,1,2,1,1,0,0,1,1,2,0,0
3635596,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2071695,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4399236,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6319273,0,9,1,2,2,1,1,2,2,1,1,1,1,2,0,0
4242148,2,9,2,2,2,1,2,0,0,0,0,1,1,2,0,0
4065934,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3109926,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3350090,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3856803,2,9,2,1,2,1,2,0,2,2,0,1,1,4,0,0
7953950,0,9,2,2,2,2,2,0,10,10,3,9,1,2,0,0
5021938,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3648173,0,9,2,2,2,1,2,0,2,0,0,1,1,2,0,0
8287152,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3316691,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9378578,2,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
5027616,2,9,1,2,2,1,2,0,3,0,0,1,1,1,0,0
5880864,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2763387,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1694508,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3460074,0,9,1,2,2,2,2,1,1,0,0,1,1,0,0,0
4988515,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2456198,0,9,2,2,2,1,2,2,4,0,0,1,1,0,0,0
3157889,0,9,2,2,2,2,2,0,2,0,0,9,2,0,8.2727393,8.0265379
2125038,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8214300,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1701393,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5432094,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8314918,2,9,2,1,1,1,1,0,0,0,0,1,1,0,0,0
2395482,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5684299,2,9,2,1,2,1,2,0,1,0,0,1,1,0,0,0
6378359,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2435889,2,9,2,1,2,1,2,0,3,1,0,1,1,2,0,0
4803345,2,9,2,2,2,1,2,1,1,1,1,1,1,4,278992,278992
9048430,2,9,1,1,2,1,2,0,0,0,0,1,1,0,0,0
9352514,0,9,2,2,2,1,2,2,1,1,1,1,3,0,0,0
9347695,2,9,1,1,2,1,2,0,3,0,0,1,3,2,0,0
7696124,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4202106,2,9,1,1,2,1,2,2,2,0,0,1,1,3,0,0
3086032,2,9,2,1,2,1,2,0,2,2,1,1,1,2,0,0
3615013,2,9,2,1,2,1,2,0,2,0,0,1,3,4,159105,159105
8812840,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5687057,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2430407,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7093678,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6292584,0,9,2,2,2,2,2,0,4,0,0,9,1,0,0,0
1063480,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1625140,2,9,2,2,2,2,2,1,1,1,1,1,3,1,0,0
9133983,2,9,2,1,2,1,2,0,3,0,0,1,1,0,63727,63727
1029555,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9193730,2,9,1,2,2,1,2,0,3,0,0,1,1,0,0,0
9651497,2,9,2,1,2,1,2,2,6,1,0,1,3,6,0,0
5956506,2,9,1,1,2,1,2,0,2,0,0,1,1,4,75487,75487
5674658,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1511490,2,9,2,1,2,1,2,0,6,0,0,1,1,3,0,0
9187432,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9444111,2,9,2,1,2,1,2,4,3,2,1,1,1,0,458198,0
2714218,0,9,2,2,2,2,2,1,2,1,0,1,1,1,0,0
6106659,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9549625,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2631058,2,9,2,1,2,1,2,1,2,1,0,1,1,3,0,0
1602631,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7168525,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6609383,2,9,1,1,2,1,2,2,1,0,0,1,3,4,0,0
1149949,2,9,2,1,2,1,2,0,2,0,0,1,1,5,0,0
2606914,2,9,2,2,2,1,2,0,3,0,0,1,3,0,0,0
4819797,2,9,2,2,2,2,2,0,4,0,0,1,1,0,0,0
2369998,2,9,2,1,2,1,2,1,5,0,0,1,1,6,0,0
9243602,2,9,2,2,2,1,2,2,2,1,0,1,2,3,0,0
4361314,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
2001972,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9932468,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7828496,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5541010,0,9,2,2,2,1,2,0,1,1,0,1,3,4,0,0
3524114,0,9,2,2,2,2,2,0,2,1,0,9,1,3,0,0
6434917,0,9,2,2,2,1,2,0,4,2,0,1,1,0,0,0
9651724,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3481106,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4598680,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7996261,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3992350,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7824385,2,9,2,1,2,1,2,1,3,0,0,1,1,6,0,0
6402495,0,9,2,2,2,1,2,0,1,0,0,1,3,0,0,0
9194497,2,9,2,1,1,1,1,0,3,0,0,1,3,4,0,0
3872597,2,9,1,2,2,1,2,1,2,0,0,1,3,4,0,0
6651655,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1412971,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3115531,2,9,2,1,2,1,2,1,10,0,0,1,1,4,0,0
9921132,0,9,2,2,2,1,1,2,2,2,1,1,3,2,0,0
8602037,0,9,1,2,2,1,2,1,4,1,0,1,1,10,0,0
4354543,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8826322,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3236112,2,9,2,1,2,1,2,1,5,0,0,1,3,4,305064,305064
3023498,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8631886,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9334755,2,9,2,2,2,2,2,0,8,0,0,1,3,4,0,0
2591682,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2454071,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4398220,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2465710,2,9,1,1,2,1,2,0,2,2,0,1,1,6,0,0
3675779,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2915764,0,9,2,2,2,1,2,0,1,0,0,1,3,0,0,0
6590560,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2747430,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7483425,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2406437,0,9,2,2,2,2,2,0,1,0,0,9,1,0,0,0
4934129,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8042939,2,9,1,2,2,1,2,1,3,0,1,1,1,5,0,0
8556621,0,9,1,2,2,2,2,0,2,1,0,1,1,0,0,0
5302084,2,9,1,1,2,1,2,1,5,0,0,1,1,6,0,0
4367751,0,9,2,2,2,1,2,1,2,2,0,1,1,2,0,0
3057591,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
